Municipio,Lavoura temporária,Ano,Valor
3526605,Fumo (em folha),1995,-
3526605,Fumo (em folha),2014,-
3526605,Girassol (em grão),1995,-
3526605,Girassol (em grão),2014,-
3526605,Juta (fibra),1995,-
3526605,Juta (fibra),2014,-
3526605,Linho (semente),1995,-
3526605,Linho (semente),2014,-
3526605,Malva (fibra),1995,-
3526605,Malva (fibra),2014,-
3526605,Mamona (baga),1995,-
3526605,Mamona (baga),2014,-
3526605,Mandioca,1995,6
3526605,Mandioca,2014,84
3526605,Melancia,1995,-
3526605,Melancia,2014,-
3526605,Melão,1995,-
3526605,Melão,2014,-
3526605,Milho (em grão),1995,29
3526605,Milho (em grão),2014,37
3526605,Rami (fibra),1995,-
3526605,Rami (fibra),2014,-
3526605,Soja (em grão),1995,-
3526605,Soja (em grão),2014,-
3526605,Sorgo (em grão),1995,-
3526605,Sorgo (em grão),2014,-
3526605,Tomate,1995,28
3526605,Tomate,2014,182
3526605,Trigo (em grão),1995,-
3526605,Trigo (em grão),2014,-
3526605,Triticale (em grão),1995,-
3526605,Triticale (em grão),2014,-
3526704,Abacaxi,1995,-
3526704,Abacaxi,2014,-
3526704,Algodão herbáceo (em caroço),1995,3791
3526704,Algodão herbáceo (em caroço),2014,520
3526704,Alho,1995,-
3526704,Alho,2014,-
3526704,Amendoim (em casca),1995,-
3526704,Amendoim (em casca),2014,-
3526704,Arroz (em casca),1995,11
3526704,Arroz (em casca),2014,-
3526704,Aveia (em grão),1995,-
3526704,Aveia (em grão),2014,-
3526704,Batata-doce,1995,-
3526704,Batata-doce,2014,-
3526704,Batata-inglesa,1995,-
3526704,Batata-inglesa,2014,-
3526704,Cana-de-açúcar,1995,11257
3526704,Cana-de-açúcar,2014,65010
3526704,Cebola,1995,-
3526704,Cebola,2014,-
3526704,Centeio (em grão),1995,-
3526704,Centeio (em grão),2014,-
3526704,Cevada (em grão),1995,-
3526704,Cevada (em grão),2014,-
3526704,Ervilha (em grão),1995,-
3526704,Ervilha (em grão),2014,-
3526704,Fava (em grão),1995,-
3526704,Fava (em grão),2014,-
3526704,Feijão (em grão),1995,333
3526704,Feijão (em grão),2014,7242
3526704,Fumo (em folha),1995,-
3526704,Fumo (em folha),2014,-
3526704,Girassol (em grão),1995,-
3526704,Girassol (em grão),2014,-
3526704,Juta (fibra),1995,-
3526704,Juta (fibra),2014,-
3526704,Linho (semente),1995,-
3526704,Linho (semente),2014,-
3526704,Malva (fibra),1995,-
3526704,Malva (fibra),2014,-
3526704,Mamona (baga),1995,-
3526704,Mamona (baga),2014,-
3526704,Mandioca,1995,16
3526704,Mandioca,2014,470
3526704,Melancia,1995,-
3526704,Melancia,2014,-
3526704,Melão,1995,-
3526704,Melão,2014,-
3526704,Milho (em grão),1995,3489
3526704,Milho (em grão),2014,12417
3526704,Rami (fibra),1995,-
3526704,Rami (fibra),2014,-
3526704,Soja (em grão),1995,68
3526704,Soja (em grão),2014,1994
3526704,Sorgo (em grão),1995,32
3526704,Sorgo (em grão),2014,-
3526704,Tomate,1995,202
3526704,Tomate,2014,1560
3526704,Trigo (em grão),1995,-
3526704,Trigo (em grão),2014,-
3526704,Triticale (em grão),1995,-
3526704,Triticale (em grão),2014,-
3526803,Abacaxi,1995,-
3526803,Abacaxi,2014,-
3526803,Algodão herbáceo (em caroço),1995,-
3526803,Algodão herbáceo (em caroço),2014,-
3526803,Alho,1995,-
3526803,Alho,2014,-
3526803,Amendoim (em casca),1995,-
3526803,Amendoim (em casca),2014,2952
3526803,Arroz (em casca),1995,31
3526803,Arroz (em casca),2014,-
3526803,Aveia (em grão),1995,-
3526803,Aveia (em grão),2014,-
3526803,Batata-doce,1995,-
3526803,Batata-doce,2014,-
3526803,Batata-inglesa,1995,-
3526803,Batata-inglesa,2014,-
3526803,Cana-de-açúcar,1995,34100
3526803,Cana-de-açúcar,2014,121716
3526803,Cebola,1995,-
3526803,Cebola,2014,-
3526803,Centeio (em grão),1995,-
3526803,Centeio (em grão),2014,-
3526803,Cevada (em grão),1995,-
3526803,Cevada (em grão),2014,-
3526803,Ervilha (em grão),1995,-
3526803,Ervilha (em grão),2014,-
3526803,Fava (em grão),1995,-
3526803,Fava (em grão),2014,-
3526803,Feijão (em grão),1995,12
3526803,Feijão (em grão),2014,-
3526803,Fumo (em folha),1995,-
3526803,Fumo (em folha),2014,-
3526803,Girassol (em grão),1995,-
3526803,Girassol (em grão),2014,-
3526803,Juta (fibra),1995,-
3526803,Juta (fibra),2014,-
3526803,Linho (semente),1995,-
3526803,Linho (semente),2014,-
3526803,Malva (fibra),1995,-
3526803,Malva (fibra),2014,-
3526803,Mamona (baga),1995,-
3526803,Mamona (baga),2014,-
3526803,Mandioca,1995,-
3526803,Mandioca,2014,-
3526803,Melancia,1995,-
3526803,Melancia,2014,-
3526803,Melão,1995,-
3526803,Melão,2014,-
3526803,Milho (em grão),1995,44
3526803,Milho (em grão),2014,517
3526803,Rami (fibra),1995,-
3526803,Rami (fibra),2014,-
3526803,Soja (em grão),1995,-
3526803,Soja (em grão),2014,-
3526803,Sorgo (em grão),1995,-
3526803,Sorgo (em grão),2014,-
3526803,Tomate,1995,-
3526803,Tomate,2014,-
3526803,Trigo (em grão),1995,-
3526803,Trigo (em grão),2014,-
3526803,Triticale (em grão),1995,-
3526803,Triticale (em grão),2014,-
3526902,Abacaxi,1995,-
3526902,Abacaxi,2014,-
3526902,Algodão herbáceo (em caroço),1995,-
3526902,Algodão herbáceo (em caroço),2014,-
3526902,Alho,1995,-
3526902,Alho,2014,-
3526902,Amendoim (em casca),1995,-
3526902,Amendoim (em casca),2014,-
3526902,Arroz (em casca),1995,30
3526902,Arroz (em casca),2014,-
3526902,Aveia (em grão),1995,-
3526902,Aveia (em grão),2014,-
3526902,Batata-doce,1995,-
3526902,Batata-doce,2014,-
3526902,Batata-inglesa,1995,-
3526902,Batata-inglesa,2014,-
3526902,Cana-de-açúcar,1995,13200
3526902,Cana-de-açúcar,2014,53190
3526902,Cebola,1995,-
3526902,Cebola,2014,-
3526902,Centeio (em grão),1995,-
3526902,Centeio (em grão),2014,-
3526902,Cevada (em grão),1995,-
3526902,Cevada (em grão),2014,-
3526902,Ervilha (em grão),1995,-
3526902,Ervilha (em grão),2014,-
3526902,Fava (em grão),1995,-
3526902,Fava (em grão),2014,-
3526902,Feijão (em grão),1995,30
3526902,Feijão (em grão),2014,-
3526902,Fumo (em folha),1995,-
3526902,Fumo (em folha),2014,-
3526902,Girassol (em grão),1995,-
3526902,Girassol (em grão),2014,-
3526902,Juta (fibra),1995,-
3526902,Juta (fibra),2014,-
3526902,Linho (semente),1995,-
3526902,Linho (semente),2014,-
3526902,Malva (fibra),1995,-
3526902,Malva (fibra),2014,-
3526902,Mamona (baga),1995,-
3526902,Mamona (baga),2014,-
3526902,Mandioca,1995,-
3526902,Mandioca,2014,1251
3526902,Melancia,1995,-
3526902,Melancia,2014,-
3526902,Melão,1995,-
3526902,Melão,2014,-
3526902,Milho (em grão),1995,180
3526902,Milho (em grão),2014,3786
3526902,Rami (fibra),1995,-
3526902,Rami (fibra),2014,-
3526902,Soja (em grão),1995,-
3526902,Soja (em grão),2014,545
3526902,Sorgo (em grão),1995,-
3526902,Sorgo (em grão),2014,-
3526902,Tomate,1995,-
3526902,Tomate,2014,-
3526902,Trigo (em grão),1995,-
3526902,Trigo (em grão),2014,-
3526902,Triticale (em grão),1995,-
3526902,Triticale (em grão),2014,-
3527009,Abacaxi,1995,-
3527009,Abacaxi,2014,-
3527009,Algodão herbáceo (em caroço),1995,-
3527009,Algodão herbáceo (em caroço),2014,-
3527009,Alho,1995,-
3527009,Alho,2014,-
3527009,Amendoim (em casca),1995,-
3527009,Amendoim (em casca),2014,-
3527009,Arroz (em casca),1995,6
3527009,Arroz (em casca),2014,-
3527009,Aveia (em grão),1995,-
3527009,Aveia (em grão),2014,-
3527009,Batata-doce,1995,-
3527009,Batata-doce,2014,-
3527009,Batata-inglesa,1995,-
3527009,Batata-inglesa,2014,-
3527009,Cana-de-açúcar,1995,11
3527009,Cana-de-açúcar,2014,42
3527009,Cebola,1995,-
3527009,Cebola,2014,-
3527009,Centeio (em grão),1995,-
3527009,Centeio (em grão),2014,-
3527009,Cevada (em grão),1995,-
3527009,Cevada (em grão),2014,-
3527009,Ervilha (em grão),1995,-
3527009,Ervilha (em grão),2014,-
3527009,Fava (em grão),1995,-
3527009,Fava (em grão),2014,-
3527009,Feijão (em grão),1995,16
3527009,Feijão (em grão),2014,8
3527009,Fumo (em folha),1995,-
3527009,Fumo (em folha),2014,-
3527009,Girassol (em grão),1995,-
3527009,Girassol (em grão),2014,-
3527009,Juta (fibra),1995,-
3527009,Juta (fibra),2014,-
3527009,Linho (semente),1995,-
3527009,Linho (semente),2014,-
3527009,Malva (fibra),1995,-
3527009,Malva (fibra),2014,-
3527009,Mamona (baga),1995,-
3527009,Mamona (baga),2014,-
3527009,Mandioca,1995,-
3527009,Mandioca,2014,-
3527009,Melancia,1995,-
3527009,Melancia,2014,-
3527009,Melão,1995,-
3527009,Melão,2014,-
3527009,Milho (em grão),1995,26
3527009,Milho (em grão),2014,25
3527009,Rami (fibra),1995,-
3527009,Rami (fibra),2014,-
3527009,Soja (em grão),1995,-
3527009,Soja (em grão),2014,-
3527009,Sorgo (em grão),1995,-
3527009,Sorgo (em grão),2014,-
3527009,Tomate,1995,140
3527009,Tomate,2014,264
3527009,Trigo (em grão),1995,-
3527009,Trigo (em grão),2014,-
3527009,Triticale (em grão),1995,-
3527009,Triticale (em grão),2014,-
3527108,Abacaxi,1995,-
3527108,Abacaxi,2014,-
3527108,Algodão herbáceo (em caroço),1995,208
3527108,Algodão herbáceo (em caroço),2014,-
3527108,Alho,1995,-
3527108,Alho,2014,-
3527108,Amendoim (em casca),1995,70
3527108,Amendoim (em casca),2014,624
3527108,Arroz (em casca),1995,23
3527108,Arroz (em casca),2014,-
3527108,Aveia (em grão),1995,-
3527108,Aveia (em grão),2014,-
3527108,Batata-doce,1995,-
3527108,Batata-doce,2014,-
3527108,Batata-inglesa,1995,-
3527108,Batata-inglesa,2014,-
3527108,Cana-de-açúcar,1995,6203
3527108,Cana-de-açúcar,2014,114192
3527108,Cebola,1995,-
3527108,Cebola,2014,-
3527108,Centeio (em grão),1995,-
3527108,Centeio (em grão),2014,-
3527108,Cevada (em grão),1995,-
3527108,Cevada (em grão),2014,-
3527108,Ervilha (em grão),1995,-
3527108,Ervilha (em grão),2014,-
3527108,Fava (em grão),1995,-
3527108,Fava (em grão),2014,-
3527108,Feijão (em grão),1995,11
3527108,Feijão (em grão),2014,-
3527108,Fumo (em folha),1995,-
3527108,Fumo (em folha),2014,-
3527108,Girassol (em grão),1995,-
3527108,Girassol (em grão),2014,-
3527108,Juta (fibra),1995,-
3527108,Juta (fibra),2014,-
3527108,Linho (semente),1995,-
3527108,Linho (semente),2014,-
3527108,Malva (fibra),1995,-
3527108,Malva (fibra),2014,-
3527108,Mamona (baga),1995,-
3527108,Mamona (baga),2014,-
3527108,Mandioca,1995,58
3527108,Mandioca,2014,3
3527108,Melancia,1995,-
3527108,Melancia,2014,-
3527108,Melão,1995,-
3527108,Melão,2014,-
3527108,Milho (em grão),1995,708
3527108,Milho (em grão),2014,1556
3527108,Rami (fibra),1995,-
3527108,Rami (fibra),2014,-
3527108,Soja (em grão),1995,-
3527108,Soja (em grão),2014,108
3527108,Sorgo (em grão),1995,-
3527108,Sorgo (em grão),2014,-
3527108,Tomate,1995,392
3527108,Tomate,2014,220
3527108,Trigo (em grão),1995,-
3527108,Trigo (em grão),2014,-
3527108,Triticale (em grão),1995,-
3527108,Triticale (em grão),2014,-
3527207,Abacaxi,1995,-
3527207,Abacaxi,2014,-
3527207,Algodão herbáceo (em caroço),1995,-
3527207,Algodão herbáceo (em caroço),2014,-
3527207,Alho,1995,-
3527207,Alho,2014,-
3527207,Amendoim (em casca),1995,-
3527207,Amendoim (em casca),2014,-
3527207,Arroz (em casca),1995,861
3527207,Arroz (em casca),2014,1577
3527207,Aveia (em grão),1995,-
3527207,Aveia (em grão),2014,-
3527207,Batata-doce,1995,-
3527207,Batata-doce,2014,-
3527207,Batata-inglesa,1995,-
3527207,Batata-inglesa,2014,-
3527207,Cana-de-açúcar,1995,-
3527207,Cana-de-açúcar,2014,-
3527207,Cebola,1995,-
3527207,Cebola,2014,-
3527207,Centeio (em grão),1995,-
3527207,Centeio (em grão),2014,-
3527207,Cevada (em grão),1995,-
3527207,Cevada (em grão),2014,-
3527207,Ervilha (em grão),1995,-
3527207,Ervilha (em grão),2014,-
3527207,Fava (em grão),1995,-
3527207,Fava (em grão),2014,-
3527207,Feijão (em grão),1995,46
3527207,Feijão (em grão),2014,-
3527207,Fumo (em folha),1995,-
3527207,Fumo (em folha),2014,-
3527207,Girassol (em grão),1995,-
3527207,Girassol (em grão),2014,-
3527207,Juta (fibra),1995,-
3527207,Juta (fibra),2014,-
3527207,Linho (semente),1995,-
3527207,Linho (semente),2014,-
3527207,Malva (fibra),1995,-
3527207,Malva (fibra),2014,-
3527207,Mamona (baga),1995,-
3527207,Mamona (baga),2014,-
3527207,Mandioca,1995,95
3527207,Mandioca,2014,-
3527207,Melancia,1995,-
3527207,Melancia,2014,-
3527207,Melão,1995,-
3527207,Melão,2014,-
3527207,Milho (em grão),1995,305
3527207,Milho (em grão),2014,31
3527207,Rami (fibra),1995,-
3527207,Rami (fibra),2014,-
3527207,Soja (em grão),1995,-
3527207,Soja (em grão),2014,-
3527207,Sorgo (em grão),1995,-
3527207,Sorgo (em grão),2014,-
3527207,Tomate,1995,-
3527207,Tomate,2014,-
3527207,Trigo (em grão),1995,-
3527207,Trigo (em grão),2014,-
3527207,Triticale (em grão),1995,-
3527207,Triticale (em grão),2014,-
3527256,Abacaxi,1995,-
3527256,Abacaxi,2014,-
3527256,Algodão herbáceo (em caroço),1995,180
3527256,Algodão herbáceo (em caroço),2014,-
3527256,Alho,1995,-
3527256,Alho,2014,-
3527256,Amendoim (em casca),1995,-
3527256,Amendoim (em casca),2014,662
3527256,Arroz (em casca),1995,6
3527256,Arroz (em casca),2014,-
3527256,Aveia (em grão),1995,-
3527256,Aveia (em grão),2014,-
3527256,Batata-doce,1995,-
3527256,Batata-doce,2014,-
3527256,Batata-inglesa,1995,-
3527256,Batata-inglesa,2014,-
3527256,Cana-de-açúcar,1995,234
3527256,Cana-de-açúcar,2014,8403
3527256,Cebola,1995,-
3527256,Cebola,2014,-
3527256,Centeio (em grão),1995,-
3527256,Centeio (em grão),2014,-
3527256,Cevada (em grão),1995,-
3527256,Cevada (em grão),2014,-
3527256,Ervilha (em grão),1995,-
3527256,Ervilha (em grão),2014,-
3527256,Fava (em grão),1995,-
3527256,Fava (em grão),2014,-
3527256,Feijão (em grão),1995,3
3527256,Feijão (em grão),2014,-
3527256,Fumo (em folha),1995,-
3527256,Fumo (em folha),2014,-
3527256,Girassol (em grão),1995,-
3527256,Girassol (em grão),2014,-
3527256,Juta (fibra),1995,-
3527256,Juta (fibra),2014,-
3527256,Linho (semente),1995,-
3527256,Linho (semente),2014,-
3527256,Malva (fibra),1995,-
3527256,Malva (fibra),2014,-
3527256,Mamona (baga),1995,-
3527256,Mamona (baga),2014,-
3527256,Mandioca,1995,6
3527256,Mandioca,2014,-
3527256,Melancia,1995,351
3527256,Melancia,2014,-
3527256,Melão,1995,-
3527256,Melão,2014,-
3527256,Milho (em grão),1995,244
3527256,Milho (em grão),2014,690
3527256,Rami (fibra),1995,-
3527256,Rami (fibra),2014,-
3527256,Soja (em grão),1995,9
3527256,Soja (em grão),2014,1229
3527256,Sorgo (em grão),1995,-
3527256,Sorgo (em grão),2014,-
3527256,Tomate,1995,2164
3527256,Tomate,2014,-
3527256,Trigo (em grão),1995,-
3527256,Trigo (em grão),2014,-
3527256,Triticale (em grão),1995,-
3527256,Triticale (em grão),2014,-
3527306,Abacaxi,1995,-
3527306,Abacaxi,2014,-
3527306,Algodão herbáceo (em caroço),1995,-
3527306,Algodão herbáceo (em caroço),2014,-
3527306,Alho,1995,168
3527306,Alho,2014,-
3527306,Amendoim (em casca),1995,-
3527306,Amendoim (em casca),2014,-
3527306,Arroz (em casca),1995,0
3527306,Arroz (em casca),2014,-
3527306,Aveia (em grão),1995,-
3527306,Aveia (em grão),2014,-
3527306,Batata-doce,1995,-
3527306,Batata-doce,2014,-
3527306,Batata-inglesa,1995,-
3527306,Batata-inglesa,2014,-
3527306,Cana-de-açúcar,1995,-
3527306,Cana-de-açúcar,2014,57
3527306,Cebola,1995,-
3527306,Cebola,2014,-
3527306,Centeio (em grão),1995,-
3527306,Centeio (em grão),2014,-
3527306,Cevada (em grão),1995,-
3527306,Cevada (em grão),2014,-
3527306,Ervilha (em grão),1995,-
3527306,Ervilha (em grão),2014,-
3527306,Fava (em grão),1995,-
3527306,Fava (em grão),2014,-
3527306,Feijão (em grão),1995,4
3527306,Feijão (em grão),2014,7
3527306,Fumo (em folha),1995,-
3527306,Fumo (em folha),2014,-
3527306,Girassol (em grão),1995,-
3527306,Girassol (em grão),2014,-
3527306,Juta (fibra),1995,-
3527306,Juta (fibra),2014,-
3527306,Linho (semente),1995,-
3527306,Linho (semente),2014,-
3527306,Malva (fibra),1995,-
3527306,Malva (fibra),2014,-
3527306,Mamona (baga),1995,-
3527306,Mamona (baga),2014,-
3527306,Mandioca,1995,16
3527306,Mandioca,2014,95
3527306,Melancia,1995,-
3527306,Melancia,2014,-
3527306,Melão,1995,-
3527306,Melão,2014,-
3527306,Milho (em grão),1995,6
3527306,Milho (em grão),2014,72
3527306,Rami (fibra),1995,-
3527306,Rami (fibra),2014,-
3527306,Soja (em grão),1995,-
3527306,Soja (em grão),2014,-
3527306,Sorgo (em grão),1995,-
3527306,Sorgo (em grão),2014,-
3527306,Tomate,1995,38
3527306,Tomate,2014,162
3527306,Trigo (em grão),1995,-
3527306,Trigo (em grão),2014,-
3527306,Triticale (em grão),1995,-
3527306,Triticale (em grão),2014,-
3527405,Abacaxi,1995,-
3527405,Abacaxi,2014,-
3527405,Algodão herbáceo (em caroço),1995,630
3527405,Algodão herbáceo (em caroço),2014,-
3527405,Alho,1995,-
3527405,Alho,2014,-
3527405,Amendoim (em casca),1995,47
3527405,Amendoim (em casca),2014,34
3527405,Arroz (em casca),1995,7
3527405,Arroz (em casca),2014,-
3527405,Aveia (em grão),1995,-
3527405,Aveia (em grão),2014,-
3527405,Batata-doce,1995,24
3527405,Batata-doce,2014,-
3527405,Batata-inglesa,1995,-
3527405,Batata-inglesa,2014,-
3527405,Cana-de-açúcar,1995,3907
3527405,Cana-de-açúcar,2014,29873
3527405,Cebola,1995,-
3527405,Cebola,2014,-
3527405,Centeio (em grão),1995,-
3527405,Centeio (em grão),2014,-
3527405,Cevada (em grão),1995,-
3527405,Cevada (em grão),2014,-
3527405,Ervilha (em grão),1995,-
3527405,Ervilha (em grão),2014,-
3527405,Fava (em grão),1995,-
3527405,Fava (em grão),2014,-
3527405,Feijão (em grão),1995,185
3527405,Feijão (em grão),2014,38
3527405,Fumo (em folha),1995,-
3527405,Fumo (em folha),2014,-
3527405,Girassol (em grão),1995,-
3527405,Girassol (em grão),2014,-
3527405,Juta (fibra),1995,-
3527405,Juta (fibra),2014,-
3527405,Linho (semente),1995,-
3527405,Linho (semente),2014,-
3527405,Malva (fibra),1995,-
3527405,Malva (fibra),2014,-
3527405,Mamona (baga),1995,2
3527405,Mamona (baga),2014,-
3527405,Mandioca,1995,47
3527405,Mandioca,2014,43
3527405,Melancia,1995,3
3527405,Melancia,2014,-
3527405,Melão,1995,-
3527405,Melão,2014,-
3527405,Milho (em grão),1995,110
3527405,Milho (em grão),2014,50
3527405,Rami (fibra),1995,-
3527405,Rami (fibra),2014,-
3527405,Soja (em grão),1995,-
3527405,Soja (em grão),2014,-
3527405,Sorgo (em grão),1995,-
3527405,Sorgo (em grão),2014,-
3527405,Tomate,1995,1044
3527405,Tomate,2014,-
3527405,Trigo (em grão),1995,-
3527405,Trigo (em grão),2014,-
3527405,Triticale (em grão),1995,-
3527405,Triticale (em grão),2014,-
3527504,Abacaxi,1995,-
3527504,Abacaxi,2014,-
3527504,Algodão herbáceo (em caroço),1995,-
3527504,Algodão herbáceo (em caroço),2014,-
3527504,Alho,1995,-
3527504,Alho,2014,-
3527504,Amendoim (em casca),1995,-
3527504,Amendoim (em casca),2014,-
3527504,Arroz (em casca),1995,2
3527504,Arroz (em casca),2014,-
3527504,Aveia (em grão),1995,-
3527504,Aveia (em grão),2014,-
3527504,Batata-doce,1995,-
3527504,Batata-doce,2014,-
3527504,Batata-inglesa,1995,-
3527504,Batata-inglesa,2014,-
3527504,Cana-de-açúcar,1995,-
3527504,Cana-de-açúcar,2014,1464
3527504,Cebola,1995,-
3527504,Cebola,2014,-
3527504,Centeio (em grão),1995,-
3527504,Centeio (em grão),2014,-
3527504,Cevada (em grão),1995,-
3527504,Cevada (em grão),2014,-
3527504,Ervilha (em grão),1995,-
3527504,Ervilha (em grão),2014,-
3527504,Fava (em grão),1995,-
3527504,Fava (em grão),2014,-
3527504,Feijão (em grão),1995,-
3527504,Feijão (em grão),2014,-
3527504,Fumo (em folha),1995,-
3527504,Fumo (em folha),2014,-
3527504,Girassol (em grão),1995,-
3527504,Girassol (em grão),2014,-
3527504,Juta (fibra),1995,-
3527504,Juta (fibra),2014,-
3527504,Linho (semente),1995,-
3527504,Linho (semente),2014,-
3527504,Malva (fibra),1995,-
3527504,Malva (fibra),2014,-
3527504,Mamona (baga),1995,-
3527504,Mamona (baga),2014,-
3527504,Mandioca,1995,323
3527504,Mandioca,2014,1445
3527504,Melancia,1995,293
3527504,Melancia,2014,-
3527504,Melão,1995,-
3527504,Melão,2014,-
3527504,Milho (em grão),1995,23
3527504,Milho (em grão),2014,91
3527504,Rami (fibra),1995,-
3527504,Rami (fibra),2014,-
3527504,Soja (em grão),1995,-
3527504,Soja (em grão),2014,213
3527504,Sorgo (em grão),1995,-
3527504,Sorgo (em grão),2014,-
3527504,Tomate,1995,-
3527504,Tomate,2014,181
3527504,Trigo (em grão),1995,-
3527504,Trigo (em grão),2014,-
3527504,Triticale (em grão),1995,-
3527504,Triticale (em grão),2014,-
3527603,Abacaxi,1995,-
3527603,Abacaxi,2014,-
3527603,Algodão herbáceo (em caroço),1995,-
3527603,Algodão herbáceo (em caroço),2014,-
3527603,Alho,1995,-
3527603,Alho,2014,-
3527603,Amendoim (em casca),1995,819
3527603,Amendoim (em casca),2014,869
3527603,Arroz (em casca),1995,49
3527603,Arroz (em casca),2014,-
3527603,Aveia (em grão),1995,-
3527603,Aveia (em grão),2014,-
3527603,Batata-doce,1995,-
3527603,Batata-doce,2014,-
3527603,Batata-inglesa,1995,-
3527603,Batata-inglesa,2014,-
3527603,Cana-de-açúcar,1995,18557
