Municipio,Lavoura permanente,Ano,Valor
3523800,Pimenta-do-reino,1995,-
3523800,Pimenta-do-reino,2014,-
3523800,Sisal ou agave (fibra),1995,-
3523800,Sisal ou agave (fibra),2014,-
3523800,Tangerina,1995,-
3523800,Tangerina,2014,-
3523800,Tungue (fruto seco),1995,-
3523800,Tungue (fruto seco),2014,-
3523800,Urucum (semente),1995,-
3523800,Urucum (semente),2014,-
3523800,Uva,1995,-
3523800,Uva,2014,-
3523909,Abacate,1995,7
3523909,Abacate,2014,-
3523909,Algodão arbóreo (em caroço),1995,-
3523909,Algodão arbóreo (em caroço),2014,-
3523909,Azeitona,1995,-
3523909,Azeitona,2014,-
3523909,Banana (cacho),1995,-
3523909,Banana (cacho),2014,23
3523909,Borracha (látex coagulado),1995,-
3523909,Borracha (látex coagulado),2014,-
3523909,Cacau (em amêndoa),1995,-
3523909,Cacau (em amêndoa),2014,-
3523909,Café (em grão) Total,1995,1332
3523909,Café (em grão) Total,2014,684
3523909,Café (em grão) Arábica,1995,-
3523909,Café (em grão) Arábica,2014,684
3523909,Café (em grão) Canephora,1995,-
3523909,Café (em grão) Canephora,2014,-
3523909,Caqui,1995,-
3523909,Caqui,2014,-
3523909,Castanha de caju,1995,-
3523909,Castanha de caju,2014,-
3523909,Chá-da-índia (folha verde),1995,-
3523909,Chá-da-índia (folha verde),2014,-
3523909,Coco-da-baía,1995,-
3523909,Coco-da-baía,2014,-
3523909,Dendê (cacho de coco),1995,-
3523909,Dendê (cacho de coco),2014,-
3523909,Erva-mate (folha verde),1995,-
3523909,Erva-mate (folha verde),2014,-
3523909,Figo,1995,-
3523909,Figo,2014,-
3523909,Goiaba,1995,-
3523909,Goiaba,2014,900
3523909,Guaraná (semente),1995,-
3523909,Guaraná (semente),2014,-
3523909,Laranja,1995,616
3523909,Laranja,2014,-
3523909,Limão,1995,68
3523909,Limão,2014,-
3523909,Maçã,1995,-
3523909,Maçã,2014,-
3523909,Mamão,1995,-
3523909,Mamão,2014,-
3523909,Manga,1995,36
3523909,Manga,2014,-
3523909,Maracujá,1995,58
3523909,Maracujá,2014,-
3523909,Marmelo,1995,-
3523909,Marmelo,2014,-
3523909,Noz (fruto seco),1995,-
3523909,Noz (fruto seco),2014,-
3523909,Palmito,1995,-
3523909,Palmito,2014,-
3523909,Pera,1995,-
3523909,Pera,2014,-
3523909,Pêssego,1995,-
3523909,Pêssego,2014,-
3523909,Pimenta-do-reino,1995,-
3523909,Pimenta-do-reino,2014,-
3523909,Sisal ou agave (fibra),1995,-
3523909,Sisal ou agave (fibra),2014,-
3523909,Tangerina,1995,46
3523909,Tangerina,2014,-
3523909,Tungue (fruto seco),1995,-
3523909,Tungue (fruto seco),2014,-
3523909,Urucum (semente),1995,-
3523909,Urucum (semente),2014,-
3523909,Uva,1995,45
3523909,Uva,2014,110
3524006,Abacate,1995,-
3524006,Abacate,2014,-
3524006,Algodão arbóreo (em caroço),1995,-
3524006,Algodão arbóreo (em caroço),2014,-
3524006,Azeitona,1995,-
3524006,Azeitona,2014,-
3524006,Banana (cacho),1995,-
3524006,Banana (cacho),2014,-
3524006,Borracha (látex coagulado),1995,-
3524006,Borracha (látex coagulado),2014,-
3524006,Cacau (em amêndoa),1995,-
3524006,Cacau (em amêndoa),2014,-
3524006,Café (em grão) Total,1995,2394
3524006,Café (em grão) Total,2014,-
3524006,Café (em grão) Arábica,1995,-
3524006,Café (em grão) Arábica,2014,-
3524006,Café (em grão) Canephora,1995,-
3524006,Café (em grão) Canephora,2014,-
3524006,Caqui,1995,-
3524006,Caqui,2014,-
3524006,Castanha de caju,1995,-
3524006,Castanha de caju,2014,-
3524006,Chá-da-índia (folha verde),1995,-
3524006,Chá-da-índia (folha verde),2014,-
3524006,Coco-da-baía,1995,-
3524006,Coco-da-baía,2014,-
3524006,Dendê (cacho de coco),1995,-
3524006,Dendê (cacho de coco),2014,-
3524006,Erva-mate (folha verde),1995,-
3524006,Erva-mate (folha verde),2014,-
3524006,Figo,1995,-
3524006,Figo,2014,-
3524006,Goiaba,1995,-
3524006,Goiaba,2014,-
3524006,Guaraná (semente),1995,-
3524006,Guaraná (semente),2014,-
3524006,Laranja,1995,-
3524006,Laranja,2014,16
3524006,Limão,1995,-
3524006,Limão,2014,-
3524006,Maçã,1995,-
3524006,Maçã,2014,-
3524006,Mamão,1995,-
3524006,Mamão,2014,-
3524006,Manga,1995,-
3524006,Manga,2014,-
3524006,Maracujá,1995,-
3524006,Maracujá,2014,-
3524006,Marmelo,1995,-
3524006,Marmelo,2014,-
3524006,Noz (fruto seco),1995,-
3524006,Noz (fruto seco),2014,-
3524006,Palmito,1995,-
3524006,Palmito,2014,-
3524006,Pera,1995,-
3524006,Pera,2014,-
3524006,Pêssego,1995,36
3524006,Pêssego,2014,-
3524006,Pimenta-do-reino,1995,-
3524006,Pimenta-do-reino,2014,-
3524006,Sisal ou agave (fibra),1995,-
3524006,Sisal ou agave (fibra),2014,-
3524006,Tangerina,1995,-
3524006,Tangerina,2014,-
3524006,Tungue (fruto seco),1995,-
3524006,Tungue (fruto seco),2014,-
3524006,Urucum (semente),1995,-
3524006,Urucum (semente),2014,-
3524006,Uva,1995,706
3524006,Uva,2014,4500
3524105,Abacate,1995,-
3524105,Abacate,2014,-
3524105,Algodão arbóreo (em caroço),1995,-
3524105,Algodão arbóreo (em caroço),2014,-
3524105,Azeitona,1995,-
3524105,Azeitona,2014,-
3524105,Banana (cacho),1995,-
3524105,Banana (cacho),2014,-
3524105,Borracha (látex coagulado),1995,-
3524105,Borracha (látex coagulado),2014,21
3524105,Cacau (em amêndoa),1995,-
3524105,Cacau (em amêndoa),2014,-
3524105,Café (em grão) Total,1995,1865
3524105,Café (em grão) Total,2014,3681
3524105,Café (em grão) Arábica,1995,-
3524105,Café (em grão) Arábica,2014,3681
3524105,Café (em grão) Canephora,1995,-
3524105,Café (em grão) Canephora,2014,-
3524105,Caqui,1995,-
3524105,Caqui,2014,-
3524105,Castanha de caju,1995,-
3524105,Castanha de caju,2014,-
3524105,Chá-da-índia (folha verde),1995,-
3524105,Chá-da-índia (folha verde),2014,-
3524105,Coco-da-baía,1995,-
3524105,Coco-da-baía,2014,-
3524105,Dendê (cacho de coco),1995,-
3524105,Dendê (cacho de coco),2014,-
3524105,Erva-mate (folha verde),1995,-
3524105,Erva-mate (folha verde),2014,-
3524105,Figo,1995,-
3524105,Figo,2014,-
3524105,Goiaba,1995,-
3524105,Goiaba,2014,-
3524105,Guaraná (semente),1995,-
3524105,Guaraná (semente),2014,-
3524105,Laranja,1995,-
3524105,Laranja,2014,-
3524105,Limão,1995,-
3524105,Limão,2014,7
3524105,Maçã,1995,-
3524105,Maçã,2014,-
3524105,Mamão,1995,-
3524105,Mamão,2014,-
3524105,Manga,1995,-
3524105,Manga,2014,62
3524105,Maracujá,1995,-
3524105,Maracujá,2014,-
3524105,Marmelo,1995,-
3524105,Marmelo,2014,-
3524105,Noz (fruto seco),1995,-
3524105,Noz (fruto seco),2014,-
3524105,Palmito,1995,-
3524105,Palmito,2014,-
3524105,Pera,1995,-
3524105,Pera,2014,-
3524105,Pêssego,1995,-
3524105,Pêssego,2014,-
3524105,Pimenta-do-reino,1995,-
3524105,Pimenta-do-reino,2014,-
3524105,Sisal ou agave (fibra),1995,-
3524105,Sisal ou agave (fibra),2014,-
3524105,Tangerina,1995,-
3524105,Tangerina,2014,-
3524105,Tungue (fruto seco),1995,-
3524105,Tungue (fruto seco),2014,-
3524105,Urucum (semente),1995,-
3524105,Urucum (semente),2014,-
3524105,Uva,1995,-
3524105,Uva,2014,562
3524204,Abacate,1995,-
3524204,Abacate,2014,-
3524204,Algodão arbóreo (em caroço),1995,-
3524204,Algodão arbóreo (em caroço),2014,-
3524204,Azeitona,1995,-
3524204,Azeitona,2014,-
3524204,Banana (cacho),1995,-
3524204,Banana (cacho),2014,-
3524204,Borracha (látex coagulado),1995,70
3524204,Borracha (látex coagulado),2014,1498
3524204,Cacau (em amêndoa),1995,-
3524204,Cacau (em amêndoa),2014,-
3524204,Café (em grão) Total,1995,-
3524204,Café (em grão) Total,2014,-
3524204,Café (em grão) Arábica,1995,-
3524204,Café (em grão) Arábica,2014,-
3524204,Café (em grão) Canephora,1995,-
3524204,Café (em grão) Canephora,2014,-
3524204,Caqui,1995,-
3524204,Caqui,2014,-
3524204,Castanha de caju,1995,-
3524204,Castanha de caju,2014,-
3524204,Chá-da-índia (folha verde),1995,-
3524204,Chá-da-índia (folha verde),2014,-
3524204,Coco-da-baía,1995,-
3524204,Coco-da-baía,2014,-
3524204,Dendê (cacho de coco),1995,-
3524204,Dendê (cacho de coco),2014,-
3524204,Erva-mate (folha verde),1995,-
3524204,Erva-mate (folha verde),2014,-
3524204,Figo,1995,-
3524204,Figo,2014,-
3524204,Goiaba,1995,-
3524204,Goiaba,2014,-
3524204,Guaraná (semente),1995,-
3524204,Guaraná (semente),2014,-
3524204,Laranja,1995,1445
3524204,Laranja,2014,-
3524204,Limão,1995,-
3524204,Limão,2014,-
3524204,Maçã,1995,-
3524204,Maçã,2014,-
3524204,Mamão,1995,-
3524204,Mamão,2014,-
3524204,Manga,1995,-
3524204,Manga,2014,-
3524204,Maracujá,1995,-
3524204,Maracujá,2014,-
3524204,Marmelo,1995,-
3524204,Marmelo,2014,-
3524204,Noz (fruto seco),1995,-
3524204,Noz (fruto seco),2014,-
3524204,Palmito,1995,-
3524204,Palmito,2014,-
3524204,Pera,1995,-
3524204,Pera,2014,-
3524204,Pêssego,1995,-
3524204,Pêssego,2014,-
3524204,Pimenta-do-reino,1995,-
3524204,Pimenta-do-reino,2014,-
3524204,Sisal ou agave (fibra),1995,-
3524204,Sisal ou agave (fibra),2014,-
3524204,Tangerina,1995,-
3524204,Tangerina,2014,-
3524204,Tungue (fruto seco),1995,-
3524204,Tungue (fruto seco),2014,-
3524204,Urucum (semente),1995,16
3524204,Urucum (semente),2014,-
3524204,Uva,1995,-
3524204,Uva,2014,-
3524303,Abacate,1995,22
3524303,Abacate,2014,-
3524303,Algodão arbóreo (em caroço),1995,-
3524303,Algodão arbóreo (em caroço),2014,-
3524303,Azeitona,1995,-
3524303,Azeitona,2014,-
3524303,Banana (cacho),1995,-
3524303,Banana (cacho),2014,-
3524303,Borracha (látex coagulado),1995,2
3524303,Borracha (látex coagulado),2014,115
3524303,Cacau (em amêndoa),1995,-
3524303,Cacau (em amêndoa),2014,-
3524303,Café (em grão) Total,1995,-
3524303,Café (em grão) Total,2014,26
3524303,Café (em grão) Arábica,1995,-
3524303,Café (em grão) Arábica,2014,26
3524303,Café (em grão) Canephora,1995,-
3524303,Café (em grão) Canephora,2014,-
3524303,Caqui,1995,-
3524303,Caqui,2014,-
3524303,Castanha de caju,1995,-
3524303,Castanha de caju,2014,-
3524303,Chá-da-índia (folha verde),1995,-
3524303,Chá-da-índia (folha verde),2014,-
3524303,Coco-da-baía,1995,-
3524303,Coco-da-baía,2014,68
3524303,Dendê (cacho de coco),1995,-
3524303,Dendê (cacho de coco),2014,-
3524303,Erva-mate (folha verde),1995,-
3524303,Erva-mate (folha verde),2014,-
3524303,Figo,1995,-
3524303,Figo,2014,-
3524303,Goiaba,1995,91
3524303,Goiaba,2014,935
3524303,Guaraná (semente),1995,-
3524303,Guaraná (semente),2014,-
3524303,Laranja,1995,330
3524303,Laranja,2014,453
3524303,Limão,1995,551
3524303,Limão,2014,1360
3524303,Maçã,1995,-
3524303,Maçã,2014,-
3524303,Mamão,1995,-
3524303,Mamão,2014,-
3524303,Manga,1995,-
3524303,Manga,2014,-
3524303,Maracujá,1995,-
3524303,Maracujá,2014,-
3524303,Marmelo,1995,-
3524303,Marmelo,2014,-
3524303,Noz (fruto seco),1995,-
3524303,Noz (fruto seco),2014,-
3524303,Palmito,1995,-
3524303,Palmito,2014,-
3524303,Pera,1995,-
3524303,Pera,2014,-
3524303,Pêssego,1995,-
3524303,Pêssego,2014,-
3524303,Pimenta-do-reino,1995,-
3524303,Pimenta-do-reino,2014,-
3524303,Sisal ou agave (fibra),1995,-
3524303,Sisal ou agave (fibra),2014,-
3524303,Tangerina,1995,13
3524303,Tangerina,2014,227
3524303,Tungue (fruto seco),1995,-
3524303,Tungue (fruto seco),2014,-
3524303,Urucum (semente),1995,-
3524303,Urucum (semente),2014,-
3524303,Uva,1995,-
3524303,Uva,2014,-
3524402,Abacate,1995,-
3524402,Abacate,2014,-
3524402,Algodão arbóreo (em caroço),1995,-
3524402,Algodão arbóreo (em caroço),2014,-
3524402,Azeitona,1995,-
3524402,Azeitona,2014,-
3524402,Banana (cacho),1995,-
3524402,Banana (cacho),2014,1128
3524402,Borracha (látex coagulado),1995,-
3524402,Borracha (látex coagulado),2014,-
3524402,Cacau (em amêndoa),1995,-
3524402,Cacau (em amêndoa),2014,-
3524402,Café (em grão) Total,1995,207
3524402,Café (em grão) Total,2014,-
3524402,Café (em grão) Arábica,1995,-
3524402,Café (em grão) Arábica,2014,-
3524402,Café (em grão) Canephora,1995,-
3524402,Café (em grão) Canephora,2014,-
3524402,Caqui,1995,33
3524402,Caqui,2014,1210
3524402,Castanha de caju,1995,-
3524402,Castanha de caju,2014,-
3524402,Chá-da-índia (folha verde),1995,-
3524402,Chá-da-índia (folha verde),2014,-
3524402,Coco-da-baía,1995,-
3524402,Coco-da-baía,2014,-
3524402,Dendê (cacho de coco),1995,-
3524402,Dendê (cacho de coco),2014,-
3524402,Erva-mate (folha verde),1995,-
3524402,Erva-mate (folha verde),2014,-
3524402,Figo,1995,-
3524402,Figo,2014,-
3524402,Goiaba,1995,-
3524402,Goiaba,2014,-
3524402,Guaraná (semente),1995,-
3524402,Guaraná (semente),2014,-
3524402,Laranja,1995,-
3524402,Laranja,2014,-
3524402,Limão,1995,-
3524402,Limão,2014,-
3524402,Maçã,1995,-
3524402,Maçã,2014,-
3524402,Mamão,1995,-
3524402,Mamão,2014,-
3524402,Manga,1995,-
3524402,Manga,2014,-
3524402,Maracujá,1995,42
3524402,Maracujá,2014,-
3524402,Marmelo,1995,-
3524402,Marmelo,2014,-
3524402,Noz (fruto seco),1995,-
3524402,Noz (fruto seco),2014,-
3524402,Palmito,1995,-
3524402,Palmito,2014,-
3524402,Pera,1995,-
3524402,Pera,2014,-
3524402,Pêssego,1995,-
3524402,Pêssego,2014,-
3524402,Pimenta-do-reino,1995,-
3524402,Pimenta-do-reino,2014,-
3524402,Sisal ou agave (fibra),1995,-
3524402,Sisal ou agave (fibra),2014,-
3524402,Tangerina,1995,-
3524402,Tangerina,2014,300
3524402,Tungue (fruto seco),1995,-
3524402,Tungue (fruto seco),2014,-
3524402,Urucum (semente),1995,-
3524402,Urucum (semente),2014,-
3524402,Uva,1995,-
3524402,Uva,2014,-
3524501,Abacate,1995,-
3524501,Abacate,2014,-
3524501,Algodão arbóreo (em caroço),1995,-
3524501,Algodão arbóreo (em caroço),2014,-
3524501,Azeitona,1995,-
3524501,Azeitona,2014,-
3524501,Banana (cacho),1995,-
3524501,Banana (cacho),2014,-
3524501,Borracha (látex coagulado),1995,322
3524501,Borracha (látex coagulado),2014,3524
3524501,Cacau (em amêndoa),1995,-
3524501,Cacau (em amêndoa),2014,-
3524501,Café (em grão) Total,1995,44
3524501,Café (em grão) Total,2014,348
3524501,Café (em grão) Arábica,1995,-
3524501,Café (em grão) Arábica,2014,348
3524501,Café (em grão) Canephora,1995,-
3524501,Café (em grão) Canephora,2014,-
3524501,Caqui,1995,-
3524501,Caqui,2014,-
3524501,Castanha de caju,1995,-
3524501,Castanha de caju,2014,-
3524501,Chá-da-índia (folha verde),1995,-
3524501,Chá-da-índia (folha verde),2014,-
3524501,Coco-da-baía,1995,11
3524501,Coco-da-baía,2014,-
3524501,Dendê (cacho de coco),1995,-
3524501,Dendê (cacho de coco),2014,-
3524501,Erva-mate (folha verde),1995,-
3524501,Erva-mate (folha verde),2014,-
3524501,Figo,1995,-
3524501,Figo,2014,-
3524501,Goiaba,1995,-
3524501,Goiaba,2014,-
3524501,Guaraná (semente),1995,-
3524501,Guaraná (semente),2014,-
3524501,Laranja,1995,1430
3524501,Laranja,2014,1196
3524501,Limão,1995,34
3524501,Limão,2014,885
3524501,Maçã,1995,-
3524501,Maçã,2014,-
3524501,Mamão,1995,-
3524501,Mamão,2014,-
3524501,Manga,1995,3
3524501,Manga,2014,106
3524501,Maracujá,1995,-
3524501,Maracujá,2014,-
3524501,Marmelo,1995,-
3524501,Marmelo,2014,-
3524501,Noz (fruto seco),1995,-
3524501,Noz (fruto seco),2014,-
3524501,Palmito,1995,-
3524501,Palmito,2014,-
3524501,Pera,1995,-
3524501,Pera,2014,-
3524501,Pêssego,1995,-
3524501,Pêssego,2014,-
3524501,Pimenta-do-reino,1995,-
3524501,Pimenta-do-reino,2014,-
3524501,Sisal ou agave (fibra),1995,-
3524501,Sisal ou agave (fibra),2014,-
3524501,Tangerina,1995,-
3524501,Tangerina,2014,319
3524501,Tungue (fruto seco),1995,-
3524501,Tungue (fruto seco),2014,-
3524501,Urucum (semente),1995,-
3524501,Urucum (semente),2014,-
3524501,Uva,1995,-
3524501,Uva,2014,-
3524600,Abacate,1995,-
3524600,Abacate,2014,-
3524600,Algodão arbóreo (em caroço),1995,-
3524600,Algodão arbóreo (em caroço),2014,-
3524600,Azeitona,1995,-
3524600,Azeitona,2014,-
3524600,Banana (cacho),1995,1578
3524600,Banana (cacho),2014,60000
3524600,Borracha (látex coagulado),1995,21
3524600,Borracha (látex coagulado),2014,-
3524600,Cacau (em amêndoa),1995,-
3524600,Cacau (em amêndoa),2014,-
3524600,Café (em grão) Total,1995,-
3524600,Café (em grão) Total,2014,-
3524600,Café (em grão) Arábica,1995,-
3524600,Café (em grão) Arábica,2014,-
3524600,Café (em grão) Canephora,1995,-
3524600,Café (em grão) Canephora,2014,-
3524600,Caqui,1995,-
3524600,Caqui,2014,-
3524600,Castanha de caju,1995,-
3524600,Castanha de caju,2014,-
3524600,Chá-da-índia (folha verde),1995,-
3524600,Chá-da-índia (folha verde),2014,-
3524600,Coco-da-baía,1995,-
3524600,Coco-da-baía,2014,-
3524600,Dendê (cacho de coco),1995,-
3524600,Dendê (cacho de coco),2014,-
3524600,Erva-mate (folha verde),1995,-
3524600,Erva-mate (folha verde),2014,-
3524600,Figo,1995,-
3524600,Figo,2014,-
3524600,Goiaba,1995,-
3524600,Goiaba,2014,65
3524600,Guaraná (semente),1995,-
3524600,Guaraná (semente),2014,-
3524600,Laranja,1995,-
3524600,Laranja,2014,-
3524600,Limão,1995,-
3524600,Limão,2014,-
3524600,Maçã,1995,-
3524600,Maçã,2014,-
3524600,Mamão,1995,-
3524600,Mamão,2014,-
3524600,Manga,1995,-
3524600,Manga,2014,-
3524600,Maracujá,1995,450
3524600,Maracujá,2014,607
3524600,Marmelo,1995,-
3524600,Marmelo,2014,-
3524600,Noz (fruto seco),1995,-
3524600,Noz (fruto seco),2014,-
3524600,Palmito,1995,-
3524600,Palmito,2014,2560
3524600,Pera,1995,-
3524600,Pera,2014,-
3524600,Pêssego,1995,-
3524600,Pêssego,2014,-
3524600,Pimenta-do-reino,1995,-
3524600,Pimenta-do-reino,2014,-
3524600,Sisal ou agave (fibra),1995,-
3524600,Sisal ou agave (fibra),2014,-
3524600,Tangerina,1995,-
3524600,Tangerina,2014,-
3524600,Tungue (fruto seco),1995,-
3524600,Tungue (fruto seco),2014,-
3524600,Urucum (semente),1995,-
3524600,Urucum (semente),2014,-
3524600,Uva,1995,-
3524600,Uva,2014,-
3524709,Abacate,1995,167
3524709,Abacate,2014,292
3524709,Algodão arbóreo (em caroço),1995,-
3524709,Algodão arbóreo (em caroço),2014,-
3524709,Azeitona,1995,-
3524709,Azeitona,2014,-
3524709,Banana (cacho),1995,6
3524709,Banana (cacho),2014,211
3524709,Borracha (látex coagulado),1995,-
3524709,Borracha (látex coagulado),2014,-
3524709,Cacau (em amêndoa),1995,-
3524709,Cacau (em amêndoa),2014,-
3524709,Café (em grão) Total,1995,98
3524709,Café (em grão) Total,2014,-
3524709,Café (em grão) Arábica,1995,-
3524709,Café (em grão) Arábica,2014,-
3524709,Café (em grão) Canephora,1995,-
3524709,Café (em grão) Canephora,2014,-
3524709,Caqui,1995,-
3524709,Caqui,2014,104
3524709,Castanha de caju,1995,-
3524709,Castanha de caju,2014,-
3524709,Chá-da-índia (folha verde),1995,-
3524709,Chá-da-índia (folha verde),2014,-
3524709,Coco-da-baía,1995,-
3524709,Coco-da-baía,2014,-
3524709,Dendê (cacho de coco),1995,-
3524709,Dendê (cacho de coco),2014,-
3524709,Erva-mate (folha verde),1995,-
3524709,Erva-mate (folha verde),2014,-
3524709,Figo,1995,-
3524709,Figo,2014,-
3524709,Goiaba,1995,6
3524709,Goiaba,2014,90
3524709,Guaraná (semente),1995,-
3524709,Guaraná (semente),2014,-
3524709,Laranja,1995,1320
3524709,Laranja,2014,5091
3524709,Limão,1995,152
3524709,Limão,2014,-
3524709,Maçã,1995,-
3524709,Maçã,2014,-
3524709,Mamão,1995,-
3524709,Mamão,2014,-
3524709,Manga,1995,600
3524709,Manga,2014,-
3524709,Maracujá,1995,-
3524709,Maracujá,2014,-
3524709,Marmelo,1995,-
3524709,Marmelo,2014,-
3524709,Noz (fruto seco),1995,-
3524709,Noz (fruto seco),2014,-
3524709,Palmito,1995,-
3524709,Palmito,2014,-
3524709,Pera,1995,-
3524709,Pera,2014,-
3524709,Pêssego,1995,-
3524709,Pêssego,2014,-
3524709,Pimenta-do-reino,1995,-
3524709,Pimenta-do-reino,2014,-
3524709,Sisal ou agave (fibra),1995,-
3524709,Sisal ou agave (fibra),2014,-
3524709,Tangerina,1995,145
3524709,Tangerina,2014,-
3524709,Tungue (fruto seco),1995,-
3524709,Tungue (fruto seco),2014,-
3524709,Urucum (semente),1995,-
3524709,Urucum (semente),2014,-
3524709,Uva,1995,-
3524709,Uva,2014,-
3524808,Abacate,1995,-
3524808,Abacate,2014,-
3524808,Algodão arbóreo (em caroço),1995,-
3524808,Algodão arbóreo (em caroço),2014,-
3524808,Azeitona,1995,-
3524808,Azeitona,2014,-
3524808,Banana (cacho),1995,7
3524808,Banana (cacho),2014,3469
3524808,Borracha (látex coagulado),1995,44
3524808,Borracha (látex coagulado),2014,1891
3524808,Cacau (em amêndoa),1995,-
3524808,Cacau (em amêndoa),2014,-
3524808,Café (em grão) Total,1995,1865
3524808,Café (em grão) Total,2014,37
3524808,Café (em grão) Arábica,1995,-
3524808,Café (em grão) Arábica,2014,37
3524808,Café (em grão) Canephora,1995,-
3524808,Café (em grão) Canephora,2014,-
3524808,Caqui,1995,-
3524808,Caqui,2014,-
3524808,Castanha de caju,1995,-
3524808,Castanha de caju,2014,-
3524808,Chá-da-índia (folha verde),1995,-
3524808,Chá-da-índia (folha verde),2014,-
3524808,Coco-da-baía,1995,29
3524808,Coco-da-baía,2014,59
3524808,Dendê (cacho de coco),1995,-
3524808,Dendê (cacho de coco),2014,-
3524808,Erva-mate (folha verde),1995,-
3524808,Erva-mate (folha verde),2014,-
3524808,Figo,1995,-
3524808,Figo,2014,-
3524808,Goiaba,1995,-
3524808,Goiaba,2014,260
3524808,Guaraná (semente),1995,-
3524808,Guaraná (semente),2014,-
3524808,Laranja,1995,5500
3524808,Laranja,2014,10514
3524808,Limão,1995,23
3524808,Limão,2014,895
3524808,Maçã,1995,-
3524808,Maçã,2014,-
3524808,Mamão,1995,19
3524808,Mamão,2014,-
