Município,Ano,Moeda,VPPermanente
3514908,1991,(Mil Cruzeiros),103600
3514908,1992,(Mil Cruzeiros),1028430
3514908,1993,(Mil Cruzeiros Reais),96006
3514908,1994,(Mil Reais),184
3514908,1995,(Mil Reais),123
3514908,1996,(Mil Reais),372
3514908,1997,(Mil Reais),111
3514908,1998,(Mil Reais),597
3514908,1999,(Mil Reais),754
3514908,2000,(Mil Reais),1302
3514908,2001,(Mil Reais),1798
3514908,2002,(Mil Reais),1404
3514908,2003,(Mil Reais),576
3514908,2004,(Mil Reais),562
3514908,2005,(Mil Reais),596
3514908,2006,(Mil Reais),629
3514908,2007,(Mil Reais),672
3514908,2008,(Mil Reais),858
3514908,2009,(Mil Reais),3767
3514908,2010,(Mil Reais),8909
3514908,2011,(Mil Reais),8952
3514908,2012,(Mil Reais),17887
3514908,2013,(Mil Reais),8320
3514908,2014,(Mil Reais),10258
3514924,1990,(Mil Cruzeiros),-
3514924,1991,(Mil Cruzeiros),-
3514924,1992,(Mil Cruzeiros),-
3514924,1993,(Mil Cruzeiros Reais),347642
3514924,1994,(Mil Reais),3582
3514924,1995,(Mil Reais),1424
3514924,1996,(Mil Reais),1983
3514924,1997,(Mil Reais),1588
3514924,1998,(Mil Reais),2971
3514924,1999,(Mil Reais),2526
3514924,2000,(Mil Reais),1459
3514924,2001,(Mil Reais),1622
3514924,2002,(Mil Reais),2206
3514924,2003,(Mil Reais),2539
3514924,2004,(Mil Reais),2177
3514924,2005,(Mil Reais),1150
3514924,2006,(Mil Reais),1400
3514924,2007,(Mil Reais),2463
3514924,2008,(Mil Reais),3261
3514924,2009,(Mil Reais),3236
3514924,2010,(Mil Reais),5417
3514924,2011,(Mil Reais),4705
3514924,2012,(Mil Reais),3806
3514924,2013,(Mil Reais),4695
3514924,2014,(Mil Reais),7168
3514957,1990,(Mil Cruzeiros),-
3514957,1991,(Mil Cruzeiros),-
3514957,1992,(Mil Cruzeiros),-
3514957,1993,(Mil Cruzeiros Reais),1338006
3514957,1994,(Mil Reais),14044
3514957,1995,(Mil Reais),3361
3514957,1996,(Mil Reais),3068
3514957,1997,(Mil Reais),2400
3514957,1998,(Mil Reais),3569
3514957,1999,(Mil Reais),4411
3514957,2000,(Mil Reais),2725
3514957,2001,(Mil Reais),9778
3514957,2002,(Mil Reais),11916
3514957,2003,(Mil Reais),11850
3514957,2004,(Mil Reais),8457
3514957,2005,(Mil Reais),6862
3514957,2006,(Mil Reais),7456
3514957,2007,(Mil Reais),10668
3514957,2008,(Mil Reais),12406
3514957,2009,(Mil Reais),12520
3514957,2010,(Mil Reais),15285
3514957,2011,(Mil Reais),10820
3514957,2012,(Mil Reais),4770
3514957,2013,(Mil Reais),5238
3514957,2014,(Mil Reais),6212
3515004,1990,(Mil Cruzeiros),3328
3515004,1991,(Mil Cruzeiros),7798
3515004,1992,(Mil Cruzeiros),75808
3515004,1993,(Mil Cruzeiros Reais),1720
3515004,1994,(Mil Reais),19
3515004,1995,(Mil Reais),9
3515004,1996,(Mil Reais),12
3515004,1997,(Mil Reais),6
3515004,1998,(Mil Reais),7
3515004,1999,(Mil Reais),4
3515004,2000,(Mil Reais),63
3515004,2001,(Mil Reais),-
3515004,2002,(Mil Reais),-
3515004,2003,(Mil Reais),-
3515004,2004,(Mil Reais),-
3515004,2005,(Mil Reais),-
3515004,2006,(Mil Reais),-
3515004,2007,(Mil Reais),-
3515004,2008,(Mil Reais),-
3515004,2009,(Mil Reais),-
3515004,2010,(Mil Reais),-
3515004,2011,(Mil Reais),-
3515004,2012,(Mil Reais),-
3515004,2013,(Mil Reais),-
3515004,2014,(Mil Reais),-
3515103,1990,(Mil Cruzeiros),4619
3515103,1991,(Mil Cruzeiros),8345
3515103,1992,(Mil Cruzeiros),89507
3515103,1993,(Mil Cruzeiros Reais),2363
3515103,1994,(Mil Reais),22
3515103,1995,(Mil Reais),13
3515103,1996,(Mil Reais),16
3515103,1997,(Mil Reais),14
3515103,1998,(Mil Reais),20
3515103,1999,(Mil Reais),11
3515103,2000,(Mil Reais),64
3515103,2001,(Mil Reais),-
3515103,2002,(Mil Reais),-
3515103,2003,(Mil Reais),-
3515103,2004,(Mil Reais),-
3515103,2005,(Mil Reais),-
3515103,2006,(Mil Reais),-
3515103,2007,(Mil Reais),-
3515103,2008,(Mil Reais),-
3515103,2009,(Mil Reais),-
3515103,2010,(Mil Reais),-
3515103,2011,(Mil Reais),-
3515103,2012,(Mil Reais),-
3515103,2013,(Mil Reais),-
3515103,2014,(Mil Reais),-
3515129,1990,(Mil Cruzeiros),-
3515129,1991,(Mil Cruzeiros),-
3515129,1992,(Mil Cruzeiros),-
3515129,1993,(Mil Cruzeiros Reais),-
3515129,1994,(Mil Reais),-
3515129,1995,(Mil Reais),-
3515129,1996,(Mil Reais),-
3515129,1997,(Mil Reais),20
3515129,1998,(Mil Reais),29
3515129,1999,(Mil Reais),19
3515129,2000,(Mil Reais),56
3515129,2001,(Mil Reais),112
3515129,2002,(Mil Reais),256
3515129,2003,(Mil Reais),168
3515129,2004,(Mil Reais),240
3515129,2005,(Mil Reais),-
3515129,2006,(Mil Reais),19
3515129,2007,(Mil Reais),22
3515129,2008,(Mil Reais),72
3515129,2009,(Mil Reais),79
3515129,2010,(Mil Reais),79
3515129,2011,(Mil Reais),58
3515129,2012,(Mil Reais),99
3515129,2013,(Mil Reais),43
3515129,2014,(Mil Reais),-
3515152,1990,(Mil Cruzeiros),-
3515152,1991,(Mil Cruzeiros),-
3515152,1992,(Mil Cruzeiros),-
3515152,1993,(Mil Cruzeiros Reais),1566141
3515152,1994,(Mil Reais),18900
3515152,1995,(Mil Reais),6912
3515152,1996,(Mil Reais),348
3515152,1997,(Mil Reais),6355
3515152,1998,(Mil Reais),6865
3515152,1999,(Mil Reais),9179
3515152,2000,(Mil Reais),7206
3515152,2001,(Mil Reais),17210
3515152,2002,(Mil Reais),18288
3515152,2003,(Mil Reais),17052
3515152,2004,(Mil Reais),19055
3515152,2005,(Mil Reais),20514
3515152,2006,(Mil Reais),33592
3515152,2007,(Mil Reais),36367
3515152,2008,(Mil Reais),36415
3515152,2009,(Mil Reais),18403
3515152,2010,(Mil Reais),28938
3515152,2011,(Mil Reais),32858
3515152,2012,(Mil Reais),10467
3515152,2013,(Mil Reais),10641
3515152,2014,(Mil Reais),9374
3515186,1990,(Mil Cruzeiros),390124
3515186,1991,(Mil Cruzeiros),429871
3515186,1992,(Mil Cruzeiros),10561000
3515186,1993,(Mil Cruzeiros Reais),2744280
3515186,1994,(Mil Reais),25485
3515186,1995,(Mil Reais),14007
3515186,1996,(Mil Reais),11505
3515186,1997,(Mil Reais),22572
3515186,1998,(Mil Reais),11562
3515186,1999,(Mil Reais),14012
3515186,2000,(Mil Reais),18347
3515186,2001,(Mil Reais),19932
3515186,2002,(Mil Reais),27704
3515186,2003,(Mil Reais),21131
3515186,2004,(Mil Reais),33161
3515186,2005,(Mil Reais),18686
3515186,2006,(Mil Reais),22314
3515186,2007,(Mil Reais),42958
3515186,2008,(Mil Reais),23640
3515186,2009,(Mil Reais),28051
3515186,2010,(Mil Reais),50086
3515186,2011,(Mil Reais),77338
3515186,2012,(Mil Reais),90743
3515186,2013,(Mil Reais),53687
3515186,2014,(Mil Reais),91742
3515194,1990,(Mil Cruzeiros),-
3515194,1991,(Mil Cruzeiros),-
3515194,1992,(Mil Cruzeiros),-
3515194,1993,(Mil Cruzeiros Reais),3926
3515194,1994,(Mil Reais),85
3515194,1995,(Mil Reais),67
3515194,1996,(Mil Reais),67
3515194,1997,(Mil Reais),74
3515194,1998,(Mil Reais),88
3515194,1999,(Mil Reais),93
3515194,2000,(Mil Reais),99
3515194,2001,(Mil Reais),139
3515194,2002,(Mil Reais),152
3515194,2003,(Mil Reais),200
3515194,2004,(Mil Reais),133
3515194,2005,(Mil Reais),193
3515194,2006,(Mil Reais),191
3515194,2007,(Mil Reais),184
3515194,2008,(Mil Reais),187
3515194,2009,(Mil Reais),197
3515194,2010,(Mil Reais),218
3515194,2011,(Mil Reais),287
3515194,2012,(Mil Reais),65807
3515194,2013,(Mil Reais),13478
3515194,2014,(Mil Reais),27596
3515202,1990,(Mil Cruzeiros),299357
3515202,1991,(Mil Cruzeiros),5736576
3515202,1992,(Mil Cruzeiros),29612200
3515202,1993,(Mil Cruzeiros Reais),912152
3515202,1994,(Mil Reais),12626
3515202,1995,(Mil Reais),7184
3515202,1996,(Mil Reais),7152
3515202,1997,(Mil Reais),3880
3515202,1998,(Mil Reais),6143
3515202,1999,(Mil Reais),7927
3515202,2000,(Mil Reais),5650
3515202,2001,(Mil Reais),17976
3515202,2002,(Mil Reais),14576
3515202,2003,(Mil Reais),18670
3515202,2004,(Mil Reais),13425
3515202,2005,(Mil Reais),23774
3515202,2006,(Mil Reais),32663
3515202,2007,(Mil Reais),459
3515202,2008,(Mil Reais),21131
3515202,2009,(Mil Reais),22882
3515202,2010,(Mil Reais),25248
3515202,2011,(Mil Reais),28188
3515202,2012,(Mil Reais),32725
3515202,2013,(Mil Reais),23930
3515202,2014,(Mil Reais),20638
3515301,1990,(Mil Cruzeiros),366
3515301,1991,(Mil Cruzeiros),11505
3515301,1992,(Mil Cruzeiros),206250
3515301,1993,(Mil Cruzeiros Reais),3960
3515301,1994,(Mil Reais),31
3515301,1995,(Mil Reais),54
3515301,1996,(Mil Reais),41
3515301,1997,(Mil Reais),85
3515301,1998,(Mil Reais),128
3515301,1999,(Mil Reais),2
3515301,2000,(Mil Reais),6
3515301,2001,(Mil Reais),4
3515301,2002,(Mil Reais),18
3515301,2003,(Mil Reais),14
3515301,2004,(Mil Reais),15
3515301,2005,(Mil Reais),16
3515301,2006,(Mil Reais),28
3515301,2007,(Mil Reais),40
3515301,2008,(Mil Reais),54
3515301,2009,(Mil Reais),5
3515301,2010,(Mil Reais),9
3515301,2011,(Mil Reais),13
3515301,2012,(Mil Reais),42
3515301,2013,(Mil Reais),23
3515301,2014,(Mil Reais),96
3515350,1990,(Mil Cruzeiros),-
3515350,1991,(Mil Cruzeiros),-
3515350,1992,(Mil Cruzeiros),-
3515350,1993,(Mil Cruzeiros Reais),3628
3515350,1994,(Mil Reais),34
3515350,1995,(Mil Reais),19
3515350,1996,(Mil Reais),10
3515350,1997,(Mil Reais),-
3515350,1998,(Mil Reais),-
3515350,1999,(Mil Reais),-
3515350,2000,(Mil Reais),-
3515350,2001,(Mil Reais),-
3515350,2002,(Mil Reais),-
3515350,2003,(Mil Reais),-
3515350,2004,(Mil Reais),-
3515350,2005,(Mil Reais),4
3515350,2006,(Mil Reais),-
3515350,2007,(Mil Reais),5
3515350,2008,(Mil Reais),6
3515350,2009,(Mil Reais),6
3515350,2010,(Mil Reais),5
3515350,2011,(Mil Reais),5
3515350,2012,(Mil Reais),6
3515350,2013,(Mil Reais),17
3515350,2014,(Mil Reais),9
3515400,1990,(Mil Cruzeiros),182374
3515400,1991,(Mil Cruzeiros),1393503
3515400,1992,(Mil Cruzeiros),37612708
3515400,1993,(Mil Cruzeiros Reais),955486
3515400,1994,(Mil Reais),8180
3515400,1995,(Mil Reais),7122
3515400,1996,(Mil Reais),1492
3515400,1997,(Mil Reais),4394
3515400,1998,(Mil Reais),7794
3515400,1999,(Mil Reais),6457
3515400,2000,(Mil Reais),2464
3515400,2001,(Mil Reais),3871
3515400,2002,(Mil Reais),9405
3515400,2003,(Mil Reais),11094
3515400,2004,(Mil Reais),15926
3515400,2005,(Mil Reais),21737
3515400,2006,(Mil Reais),17074
3515400,2007,(Mil Reais),7367
3515400,2008,(Mil Reais),11276
3515400,2009,(Mil Reais),11154
3515400,2010,(Mil Reais),10721
3515400,2011,(Mil Reais),10227
3515400,2012,(Mil Reais),18590
3515400,2013,(Mil Reais),19154
3515400,2014,(Mil Reais),25295
3515509,1990,(Mil Cruzeiros),237557
3515509,1991,(Mil Cruzeiros),3471376
3515509,1992,(Mil Cruzeiros),21980000
3515509,1993,(Mil Cruzeiros Reais),526122
3515509,1994,(Mil Reais),8018
3515509,1995,(Mil Reais),5064
3515509,1996,(Mil Reais),5180
3515509,1997,(Mil Reais),5794
3515509,1998,(Mil Reais),7395
3515509,1999,(Mil Reais),8200
3515509,2000,(Mil Reais),6246
3515509,2001,(Mil Reais),7708
3515509,2002,(Mil Reais),17576
3515509,2003,(Mil Reais),20229
3515509,2004,(Mil Reais),19254
3515509,2005,(Mil Reais),23493
3515509,2006,(Mil Reais),30524
3515509,2007,(Mil Reais),18959
3515509,2008,(Mil Reais),16772
3515509,2009,(Mil Reais),13867
3515509,2010,(Mil Reais),8327
3515509,2011,(Mil Reais),9562
3515509,2012,(Mil Reais),18638
3515509,2013,(Mil Reais),16924
3515509,2014,(Mil Reais),10294
3515608,1990,(Mil Cruzeiros),744921
3515608,1991,(Mil Cruzeiros),3231866
3515608,1992,(Mil Cruzeiros),108919446
3515608,1993,(Mil Cruzeiros Reais),1088301
3515608,1994,(Mil Reais),31962
3515608,1995,(Mil Reais),13272
3515608,1996,(Mil Reais),11849
3515608,1997,(Mil Reais),8235
3515608,1998,(Mil Reais),9342
3515608,1999,(Mil Reais),8259
3515608,2000,(Mil Reais),7764
3515608,2001,(Mil Reais),19672
3515608,2002,(Mil Reais),20412
3515608,2003,(Mil Reais),18314
3515608,2004,(Mil Reais),27850
3515608,2005,(Mil Reais),20232
3515608,2006,(Mil Reais),35648
3515608,2007,(Mil Reais),18037
3515608,2008,(Mil Reais),26110
3515608,2009,(Mil Reais),22109
3515608,2010,(Mil Reais),29125
3515608,2011,(Mil Reais),31781
3515608,2012,(Mil Reais),36869
3515608,2013,(Mil Reais),20799
3515608,2014,(Mil Reais),24525
3515657,1990,(Mil Cruzeiros),-
3515657,1991,(Mil Cruzeiros),-
3515657,1992,(Mil Cruzeiros),-
3515657,1993,(Mil Cruzeiros Reais),-
3515657,1994,(Mil Reais),-
3515657,1995,(Mil Reais),-
3515657,1996,(Mil Reais),-
3515657,1997,(Mil Reais),2581
3515657,1998,(Mil Reais),2481
3515657,1999,(Mil Reais),1415
3515657,2000,(Mil Reais),1482
3515657,2001,(Mil Reais),1501
3515657,2002,(Mil Reais),1996
3515657,2003,(Mil Reais),4194
3515657,2004,(Mil Reais),3251
3515657,2005,(Mil Reais),4279
3515657,2006,(Mil Reais),4864
3515657,2007,(Mil Reais),5404
3515657,2008,(Mil Reais),6234
3515657,2009,(Mil Reais),1967
3515657,2010,(Mil Reais),7091
3515657,2011,(Mil Reais),3939
3515657,2012,(Mil Reais),5555
3515657,2013,(Mil Reais),5197
3515657,2014,(Mil Reais),5817
3515707,1990,(Mil Cruzeiros),5085
3515707,1991,(Mil Cruzeiros),13000
3515707,1992,(Mil Cruzeiros),78000
3515707,1993,(Mil Cruzeiros Reais),9669
3515707,1994,(Mil Reais),8
3515707,1995,(Mil Reais),7
3515707,1996,(Mil Reais),-
3515707,1997,(Mil Reais),3
3515707,1998,(Mil Reais),20
3515707,1999,(Mil Reais),-
3515707,2000,(Mil Reais),65
3515707,2001,(Mil Reais),-
3515707,2002,(Mil Reais),-
3515707,2003,(Mil Reais),-
3515707,2004,(Mil Reais),-
3515707,2005,(Mil Reais),-
3515707,2006,(Mil Reais),-
3515707,2007,(Mil Reais),-
3515707,2008,(Mil Reais),-
3515707,2009,(Mil Reais),-
3515707,2010,(Mil Reais),-
3515707,2011,(Mil Reais),-
3515707,2012,(Mil Reais),-
3515707,2013,(Mil Reais),-
3515707,2014,(Mil Reais),-
3515806,1990,(Mil Cruzeiros),71580
3515806,1991,(Mil Cruzeiros),146639
3515806,1992,(Mil Cruzeiros),1685370
3515806,1993,(Mil Cruzeiros Reais),63611
3515806,1994,(Mil Reais),570
3515806,1995,(Mil Reais),425
3515806,1996,(Mil Reais),446
3515806,1997,(Mil Reais),206
3515806,1998,(Mil Reais),92
3515806,1999,(Mil Reais),360
3515806,2000,(Mil Reais),141
3515806,2001,(Mil Reais),309
3515806,2002,(Mil Reais),110
3515806,2003,(Mil Reais),107
3515806,2004,(Mil Reais),246
3515806,2005,(Mil Reais),181
3515806,2006,(Mil Reais),238
3515806,2007,(Mil Reais),175
3515806,2008,(Mil Reais),197
3515806,2009,(Mil Reais),103
3515806,2010,(Mil Reais),106
3515806,2011,(Mil Reais),46
3515806,2012,(Mil Reais),97
3515806,2013,(Mil Reais),154
3515806,2014,(Mil Reais),165
3515905,1990,(Mil Cruzeiros),37867
3515905,1991,(Mil Cruzeiros),200813
3515905,1992,(Mil Cruzeiros),5358550
3515905,1993,(Mil Cruzeiros Reais),160224
3515905,1994,(Mil Reais),2564
3515905,1995,(Mil Reais),1246
3515905,1996,(Mil Reais),1097
3515905,1997,(Mil Reais),964
3515905,1998,(Mil Reais),1152
3515905,1999,(Mil Reais),1156
3515905,2000,(Mil Reais),1205
3515905,2001,(Mil Reais),3080
3515905,2002,(Mil Reais),3324
3515905,2003,(Mil Reais),2777
3515905,2004,(Mil Reais),2987
3515905,2005,(Mil Reais),2246
3515905,2006,(Mil Reais),3366
3515905,2007,(Mil Reais),4305
3515905,2008,(Mil Reais),5224
3515905,2009,(Mil Reais),4027
3515905,2010,(Mil Reais),5356
3515905,2011,(Mil Reais),7790
3515905,2012,(Mil Reais),5391
3515905,2013,(Mil Reais),5519
3515905,2014,(Mil Reais),6017
3516002,1990,(Mil Cruzeiros),380406
3516002,1991,(Mil Cruzeiros),606655
3516002,1992,(Mil Cruzeiros),4045467
3516002,1993,(Mil Cruzeiros Reais),114890
3516002,1994,(Mil Reais),1180
3516002,1995,(Mil Reais),903
3516002,1996,(Mil Reais),782
3516002,1997,(Mil Reais),858
3516002,1998,(Mil Reais),830
3516002,1999,(Mil Reais),2470
3516002,2000,(Mil Reais),606
3516002,2001,(Mil Reais),1665
3516002,2002,(Mil Reais),1561
3516002,2003,(Mil Reais),1806
3516002,2004,(Mil Reais),2591
3516002,2005,(Mil Reais),2102
3516002,2006,(Mil Reais),1926
3516002,2007,(Mil Reais),2018
3516002,2008,(Mil Reais),2224
3516002,2009,(Mil Reais),1447
3516002,2010,(Mil Reais),1903
3516002,2011,(Mil Reais),1927
3516002,2012,(Mil Reais),2052
3516002,2013,(Mil Reais),2108
3516002,2014,(Mil Reais),1572
3516101,1990,(Mil Cruzeiros),504
3516101,1991,(Mil Cruzeiros),3450
3516101,1992,(Mil Cruzeiros),63000
3516101,1993,(Mil Cruzeiros Reais),1881
3516101,1994,(Mil Reais),21
3516101,1995,(Mil Reais),113
3516101,1996,(Mil Reais),50
3516101,1997,(Mil Reais),47
3516101,1998,(Mil Reais),8
3516101,1999,(Mil Reais),89
3516101,2000,(Mil Reais),102
3516101,2001,(Mil Reais),262
3516101,2002,(Mil Reais),494
3516101,2003,(Mil Reais),969
3516101,2004,(Mil Reais),495
3516101,2005,(Mil Reais),551
3516101,2006,(Mil Reais),435
3516101,2007,(Mil Reais),319
3516101,2008,(Mil Reais),193
3516101,2009,(Mil Reais),180
3516101,2010,(Mil Reais),149
3516101,2011,(Mil Reais),135
3516101,2012,(Mil Reais),23
3516101,2013,(Mil Reais),32
3516101,2014,(Mil Reais),80
3516200,1990,(Mil Cruzeiros),401813
3516200,1991,(Mil Cruzeiros),1808608
3516200,1992,(Mil Cruzeiros),13050000
3516200,1993,(Mil Cruzeiros Reais),1018118
3516200,1994,(Mil Reais),7182
3516200,1995,(Mil Reais),4396
3516200,1996,(Mil Reais),4825
3516200,1997,(Mil Reais),8013
3516200,1998,(Mil Reais),20128
3516200,1999,(Mil Reais),7273
3516200,2000,(Mil Reais),6234
3516200,2001,(Mil Reais),7683
3516200,2002,(Mil Reais),16521
3516200,2003,(Mil Reais),8002
3516200,2004,(Mil Reais),22226
3516200,2005,(Mil Reais),13560
3516200,2006,(Mil Reais),30390
3516200,2007,(Mil Reais),35304
3516200,2008,(Mil Reais),41070
3516200,2009,(Mil Reais),3745
3516200,2010,(Mil Reais),66542
3516200,2011,(Mil Reais),33347
3516200,2012,(Mil Reais),37053
3516200,2013,(Mil Reais),36468
3516200,2014,(Mil Reais),70563
3516309,1990,(Mil Cruzeiros),864
3516309,1991,(Mil Cruzeiros),5199
3516309,1992,(Mil Cruzeiros),80500
3516309,1993,(Mil Cruzeiros Reais),896
3516309,1994,(Mil Reais),2
3516309,1995,(Mil Reais),19
3516309,1996,(Mil Reais),11
3516309,1997,(Mil Reais),23
3516309,1998,(Mil Reais),-
3516309,1999,(Mil Reais),-
3516309,2000,(Mil Reais),39
3516309,2001,(Mil Reais),-
3516309,2002,(Mil Reais),-
3516309,2003,(Mil Reais),-
3516309,2004,(Mil Reais),-
3516309,2005,(Mil Reais),-
3516309,2006,(Mil Reais),-
3516309,2007,(Mil Reais),-
3516309,2008,(Mil Reais),-
3516309,2009,(Mil Reais),-
3516309,2010,(Mil Reais),-
3516309,2011,(Mil Reais),-
3516309,2012,(Mil Reais),-
3516309,2013,(Mil Reais),-
3516309,2014,(Mil Reais),-
3516408,1990,(Mil Cruzeiros),9204
3516408,1991,(Mil Cruzeiros),21808
3516408,1992,(Mil Cruzeiros),291635
3516408,1993,(Mil Cruzeiros Reais),3479
3516408,1994,(Mil Reais),100
3516408,1995,(Mil Reais),115
3516408,1996,(Mil Reais),17
